"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","description"
"ENSMUSG00000071711",450.906053711358,-1.26200716346584,0.159330273640279,-7.92069915297504,2.36178760258735e-15,6.68744883247813e-14,"Mpst","mercaptopyruvate sulfurtransferase [Source:MGI Symbol;Acc:MGI:2179733]"
"ENSMUSG00000106943",282.930156718068,1.49776074662619,0.189267911587285,7.91344255909676,2.50367382076314e-15,7.07787789233952e-14,"Dancr","differentiation antagonizing non-protein coding RNA [Source:MGI Symbol;Acc:MGI:1917286]"
"ENSMUSG00000083161",479.591073425534,-1.2653959681909,0.159997519212018,-7.90884742727846,2.59782757377712e-15,7.33233725249342e-14,"Gm11427","predicted gene 11427 [Source:MGI Symbol;Acc:MGI:3651774]"
"ENSMUSG00000044345",3661.98898892724,-0.735114477506831,0.0929980768268169,-7.90462020925204,2.68751719954253e-15,7.57340635036689e-14,"Marveld1","MARVEL (membrane-associating) domain containing 1 [Source:MGI Symbol;Acc:MGI:2147570]"
"ENSMUSG00000001674",4117.78740307767,0.6073072685501,0.0769569537027011,7.89151908086487,2.98530175846312e-15,8.38585479674951e-14,"Ddx18","DEAD box helicase 18 [Source:MGI Symbol;Acc:MGI:1914192]"
"ENSMUSG00000073700",994.182714627577,0.870247904992071,0.110302799206471,7.88962665728087,3.03091884767398e-15,8.50050251145586e-14,"Klhl21","kelch-like 21 [Source:MGI Symbol;Acc:MGI:1919288]"
"ENSMUSG00000008036",3957.2650823394,-0.683503401830296,0.0866976156268931,-7.88376239517108,3.17668069695786e-15,8.89520859083278e-14,"Ap2s1","adaptor-related protein complex 2, sigma 1 subunit [Source:MGI Symbol;Acc:MGI:2141861]"
"ENSMUSG00000024012",7345.80840591741,-0.673526320410306,0.0854960965478474,-7.87786048259374,3.33034274923566e-15,9.3107544444271e-14,"Mtch1","mitochondrial carrier 1 [Source:MGI Symbol;Acc:MGI:1929261]"
"ENSMUSG00000044730",857.865796043478,0.989462032453025,0.125658453907,7.87421778390912,3.42881230041363e-15,9.57092922404101e-14,"Airim","AFG2 interacting ribosome maturation factor [Source:MGI Symbol;Acc:MGI:3041172]"
"ENSMUSG00000022148",5348.21661452751,0.741287842663774,0.0941464391658624,7.87377461358694,3.44098598187357e-15,9.58978408208134e-14,"Fyb1","FYN binding protein 1 [Source:MGI Symbol;Acc:MGI:1346327]"
"ENSMUSG00000025144",2678.73593211766,-0.749071976475522,0.0951978035482267,-7.86858465800679,3.58675804081627e-15,9.98032343527131e-14,"Cenpx","centromere protein X [Source:MGI Symbol;Acc:MGI:894324]"
"ENSMUSG00000042579",760.618573375888,0.988828652029319,0.125738739820605,7.86415271411265,3.71603990373715e-15,1.03238238895504e-13,"4632404H12Rik","RIKEN cDNA 4632404H12 gene [Source:MGI Symbol;Acc:MGI:1921284]"
"ENSMUSG00000068917",3276.50632170225,0.607768177617687,0.0772977682706952,7.86268725753239,3.75978897576638e-15,1.0428994593125e-13,"Clk2","CDC-like kinase 2 [Source:MGI Symbol;Acc:MGI:1098669]"
"ENSMUSG00000027677",3132.10086867326,0.612910628593029,0.0779836985319434,7.85947114757543,3.85758663775807e-15,1.06835228056971e-13,"Ttc14","tetratricopeptide repeat domain 14 [Source:MGI Symbol;Acc:MGI:1914370]"
"ENSMUSG00000075585",842.068356736127,0.957638395698729,0.122081530867347,7.84425284393996,4.35538780650685e-15,1.20433278143362e-13,"6330403L08Rik","RIKEN cDNA 6330403L08 gene [Source:MGI Symbol;Acc:MGI:1917994]"
"ENSMUSG00000079553",2234.72046628119,-0.737388234057503,0.09407703119223,-7.83813248263307,4.57296406083979e-15,1.26252332269394e-13,"Kifc1","kinesin family member C1 [Source:MGI Symbol;Acc:MGI:109596]"
"ENSMUSG00000049300",800.481455084629,0.903215865041254,0.115260550669448,7.83629663224116,4.64028930873144e-15,1.27911526318723e-13,"Prmt6","protein arginine N-methyltransferase 6 [Source:MGI Symbol;Acc:MGI:2139971]"
"ENSMUSG00000003779",2078.83634372844,-0.776193030440328,0.0991208895887102,-7.8307714313405,4.84885492940047e-15,1.33452854876517e-13,"Kif20a","kinesin family member 20A [Source:MGI Symbol;Acc:MGI:1201682]"
"ENSMUSG00000018921",2874.16016110815,0.639194329140346,0.0817233906903191,7.82143672381993,5.22238208294118e-15,1.4351008652455e-13,"Pelp1","proline, glutamic acid and leucine rich protein 1 [Source:MGI Symbol;Acc:MGI:1922523]"
"ENSMUSG00000002031",856.879533087051,-0.917458324579279,0.117339716520151,-7.81882172368912,5.33200602402398e-15,1.46295365282407e-13,"Ift46","intraflagellar transport 46 [Source:MGI Symbol;Acc:MGI:1923818]"
"ENSMUSG00000036880",613.93999726487,-0.987652725810515,0.126330180405583,-7.81802671886997,5.36578034810516e-15,1.46994140588881e-13,"Acaa2","acetyl-CoA acyltransferase 2 [Source:MGI Symbol;Acc:MGI:1098623]"
"ENSMUSG00000075232",5907.50286683565,0.637311807838034,0.0815370795757294,7.8162206833287,5.44329103842588e-15,1.48887050242694e-13,"Amd1","S-adenosylmethionine decarboxylase 1 [Source:MGI Symbol;Acc:MGI:88004]"
"ENSMUSG00000038481",2753.45754930135,-0.703032437649903,0.0899786656835634,-7.81332366188141,5.56993214023837e-15,1.52042682219051e-13,"Cdk19","cyclin dependent kinase 19 [Source:MGI Symbol;Acc:MGI:1925584]"
"ENSMUSG00000059864",304.780186395985,1.63327667118835,0.209040950729192,7.81319002564344,5.57584340623633e-15,1.52042682219051e-13,"Or2y1g","olfactory receptor family 2 subfamily Y member 1G [Source:MGI Symbol;Acc:MGI:3031227]"
"ENSMUSG00000026687",2734.80909872845,-0.675396685437973,0.086494206862883,-7.80857712827706,5.78371972398084e-15,1.57226555998908e-13,"Aldh9a1","aldehyde dehydrogenase 9, subfamily A1 [Source:MGI Symbol;Acc:MGI:1861622]"
"ENSMUSG00000033285",3466.61288061771,0.619622714802944,0.0793945134406613,7.80435181161535,5.98081358721012e-15,1.62335058363278e-13,"Wdr3","WD repeat domain 3 [Source:MGI Symbol;Acc:MGI:2443143]"
"ENSMUSG00000041375",2006.98847973548,0.764634740945671,0.0980602478316553,7.79760155469274,6.30948570149862e-15,1.70993826124688e-13,"Ccdc9","coiled-coil domain containing 9 [Source:MGI Symbol;Acc:MGI:1921443]"
"ENSMUSG00000022428",381.389838812345,-1.65225290915095,0.211977196017686,-7.79448421901523,6.46720953074355e-15,1.75000316614019e-13,"Cby1","chibby family member 1, beta catenin antagonist [Source:MGI Symbol;Acc:MGI:1920989]"
"ENSMUSG00000031004",21056.9749860913,-0.692447953023513,0.088856403597083,-7.79288745652367,6.5494954544388e-15,1.76956368026265e-13,"Mki67","antigen identified by monoclonal antibody Ki 67 [Source:MGI Symbol;Acc:MGI:106035]"
"ENSMUSG00000024498",5284.15840654207,0.613058627959234,0.0788064140343407,7.77929862018703,7.29277330717547e-15,1.96438674607434e-13,"Tcerg1","transcription elongation regulator 1 (CA150) [Source:MGI Symbol;Acc:MGI:1926421]"
"ENSMUSG00000030533",3666.39737801802,0.724442642139322,0.093124239850109,7.77931334854783,7.2919243920722e-15,1.96438674607434e-13,"Unc45a","unc-45 myosin chaperone A [Source:MGI Symbol;Acc:MGI:2142246]"
"ENSMUSG00000002804",549.212963268993,-1.28940280062701,0.165777270728909,-7.77792272099553,7.37250803547228e-15,1.98284612011783e-13,"Nudt14","nudix hydrolase 14 [Source:MGI Symbol;Acc:MGI:1913424]"
"ENSMUSG00000010830",465.849573166338,-1.31963043907072,0.169804352097777,-7.77147595316545,7.75768080479418e-15,2.08327279518122e-13,"Kdelr3","KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3 [Source:MGI Symbol;Acc:MGI:2145953]"
"ENSMUSG00000033365",3569.60204628227,0.693341527811353,0.0892267531231112,7.7705565152047,7.81420381244484e-15,2.09527219498237e-13,"Ipo13","importin 13 [Source:MGI Symbol;Acc:MGI:2385205]"
"ENSMUSG00000002731",771.086293400722,-1.04223909689196,0.134220811781747,-7.76510798181369,8.15756948822699e-15,2.18403187947281e-13,"Prkra","protein kinase, interferon inducible double stranded RNA dependent activator [Source:MGI Symbol;Acc:MGI:1344375]"
"ENSMUSG00000054027",993.067331039563,1.159690422753,0.149748149169243,7.74427216086881,9.61309034228357e-15,2.56983171884279e-13,"Nt5dc3","5'-nucleotidase domain containing 3 [Source:MGI Symbol;Acc:MGI:3513266]"
"ENSMUSG00000104435",484.573741918386,1.39807475269409,0.18064167937499,7.73949155882158,9.9815164937371e-15,2.66429709486675e-13,"Gm37422","predicted gene, 37422 [Source:MGI Symbol;Acc:MGI:5610650]"
"ENSMUSG00000031848",2679.09646779179,-0.751585224525948,0.0971340562779067,-7.73760772818561,1.01304836320061e-14,2.69998748246402e-13,"Lsm4","LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:MGI Symbol;Acc:MGI:1354692]"
"ENSMUSG00000027230",7247.9932326884,-0.643758742340727,0.0832365505527191,-7.73408722569531,1.04147611874176e-14,2.7674178488548e-13,"Creb3l1","cAMP responsive element binding protein 3-like 1 [Source:MGI Symbol;Acc:MGI:1347062]"
"ENSMUSG00000028803",2520.32280709024,-0.61664448101211,0.0797449974530776,-7.73270425364232,1.05285699752434e-14,2.78928297682458e-13,"Nipal3","NIPA-like domain containing 3 [Source:MGI Symbol;Acc:MGI:1921802]"
"ENSMUSG00000038884",1828.81383381736,0.788510241977243,0.101981753030871,7.73187573799162,1.05973362121679e-14,2.80330431908423e-13,"Shfl","shiftless antiviral inhibitor of ribosomal frameshifting [Source:MGI Symbol;Acc:MGI:2441788]"
"ENSMUSG00000029919",2166.6692668423,-0.696265344716005,0.0900762671942864,-7.7297313310533,1.07773795676542e-14,2.84667591356381e-13,"Hpgds","hematopoietic prostaglandin D synthase [Source:MGI Symbol;Acc:MGI:1859384]"
"ENSMUSG00000031982",572.24673910834,1.05894369092963,0.137085351192702,7.72470349104668,1.1211400555235e-14,2.95690246834567e-13,"Arv1","ARV1 homolog, fatty acid homeostasis modulator [Source:MGI Symbol;Acc:MGI:1916115]"
"ENSMUSG00000025381",3445.64694793676,-0.767795906126902,0.0994145471003629,-7.723174610973,1.13467566456929e-14,2.98814810057779e-13,"Cnpy2","canopy FGF signaling regulator 2 [Source:MGI Symbol;Acc:MGI:1928477]"
"ENSMUSG00000028889",1930.30877667115,0.690603389187445,0.0894921122563994,7.71691908677752,1.19175252352779e-14,3.13379560310123e-13,"Yrdc","yrdC domain containing (E.coli) [Source:MGI Symbol;Acc:MGI:2387201]"
"ENSMUSG00000001707",2752.1816223592,0.655310165184638,0.0849288674546371,7.71598850690736,1.20048129898311e-14,3.15206491811632e-13,"Eef1e1","eukaryotic translation elongation factor 1 epsilon 1 [Source:MGI Symbol;Acc:MGI:1913393]"
"ENSMUSG00000097180",296.822901975677,1.46954386740342,0.190663305485861,7.70753377876584,1.282723614883e-14,3.36301626853103e-13,"2700038G22Rik","RIKEN cDNA 2700038G22 gene [Source:MGI Symbol;Acc:MGI:1914444]"
"ENSMUSG00000032515",1005.48305416787,1.27696346277116,0.165985080240339,7.69324243433308,1.43452326706825e-14,3.74989043682523e-13,"Csrnp1","cysteine-serine-rich nuclear protein 1 [Source:MGI Symbol;Acc:MGI:2387989]"
"ENSMUSG00000048039",3792.68722849147,0.632053420797192,0.0822953511116912,7.68030529378712,1.5870989967577e-14,4.136508239414e-13,"Isg20l2","interferon stimulated exonuclease gene 20-like 2 [Source:MGI Symbol;Acc:MGI:2140076]"
"ENSMUSG00000025227",1536.14413276011,-0.796541961316778,0.103771432521339,-7.67592719848963,1.64226381807994e-14,4.27399158655304e-13,"Mfsd13a","major facilitator superfamily domain containing 13a [Source:MGI Symbol;Acc:MGI:1922396]"
"ENSMUSG00000028431",2739.46767376951,0.824821023416831,0.107491318093425,7.67337342258606,1.67530847871158e-14,4.35358798058133e-13,"Elp1","elongator complex protein 1 [Source:MGI Symbol;Acc:MGI:1914544]"
"ENSMUSG00000026779",600.413674096588,-1.08059781327872,0.140854845471367,-7.67171203562452,1.69715634823452e-14,4.40389675875459e-13,"Mastl","microtubule associated serine/threonine kinase-like [Source:MGI Symbol;Acc:MGI:1914371]"
"ENSMUSG00000095562",983.571702746451,0.915928270624857,0.119411979419711,7.67032147926748,1.71565799027573e-14,4.4453879141888e-13,"Erdr1x","erythroid differentiation regulator 1 x [Source:MGI Symbol;Acc:MGI:2384747]"
"ENSMUSG00000025203",13139.8812958074,-1.51933407015059,0.198160040298545,-7.66720711129035,1.75781818989747e-14,4.54132970899496e-13,"Scd2","stearoyl-Coenzyme A desaturase 2 [Source:MGI Symbol;Acc:MGI:98240]"
"ENSMUSG00000032640",334.906837797388,1.47011006725444,0.191799764329533,7.66481685936084,1.79086557989147e-14,4.61996328969962e-13,"Chsy1","chondroitin sulfate synthase 1 [Source:MGI Symbol;Acc:MGI:2681120]"
"ENSMUSG00000034248",2018.48404918978,0.723343730548794,0.0945251293755443,7.65239609114926,1.97268497954132e-14,5.07421600042772e-13,"Slc25a37","solute carrier family 25, member 37 [Source:MGI Symbol;Acc:MGI:1914962]"
"ENSMUSG00000031917",2001.90354062058,0.674587794255418,0.0881633494386052,7.65156721643368,1.98544483205546e-14,5.0996251368484e-13,"Nip7","NIP7, nucleolar pre-rRNA processing protein [Source:MGI Symbol;Acc:MGI:1913414]"
"ENSMUSG00000005131",244.418858776225,-1.74802021221524,0.228503631419293,-7.64985747210165,2.01202196322207e-14,5.16039893958565e-13,"4930550C14Rik","RIKEN cDNA 4930550C14 gene [Source:MGI Symbol;Acc:MGI:1922561]"
"ENSMUSG00000047557",1278.92881958951,-0.892838928518721,0.117093818398588,-7.62498772974924,2.44057599691463e-14,6.23244926657983e-13,"Lxn","latexin [Source:MGI Symbol;Acc:MGI:107633]"
"ENSMUSG00000036777",2271.42636662449,-0.668900463959445,0.0877558613803561,-7.6222881689949,2.49217893334129e-14,6.35505628002029e-13,"Anln","anillin, actin binding protein [Source:MGI Symbol;Acc:MGI:1920174]"
"ENSMUSG00000040466",1781.42206444674,-1.03115614839143,0.135396305828808,-7.61583665137215,2.61988844884722e-14,6.67110300420851e-13,"Blvrb","biliverdin reductase B [Source:MGI Symbol;Acc:MGI:2385271]"
"ENSMUSG00000028683",1443.6074930108,0.835360420000225,0.109706512432932,7.61450165058261,2.64710799886134e-14,6.7307284850358e-13,"Eif2b3","eukaryotic translation initiation factor 2B, subunit 3 [Source:MGI Symbol;Acc:MGI:1313286]"
"ENSMUSG00000027804",2835.20525914096,0.713096541207635,0.0936665310043123,7.61314135969021,2.6751292713641e-14,6.79221846704886e-13,"Ppid","peptidylprolyl isomerase D (cyclophilin D) [Source:MGI Symbol;Acc:MGI:1914988]"
"ENSMUSG00000033209",620.367340192674,-1.15111520550165,0.151292081266562,-7.6085621657455,2.77161936974887e-14,7.01707410392642e-13,"Ttc28","tetratricopeptide repeat domain 28 [Source:MGI Symbol;Acc:MGI:2140873]"
"ENSMUSG00000050732",2132.27191914213,-0.666366404051593,0.087801051947667,-7.58950364796055,3.21133233637208e-14,8.09557668899953e-13,"Vamp8","vesicle-associated membrane protein 8 [Source:MGI Symbol;Acc:MGI:1336882]"
"ENSMUSG00000020577",3257.01989802208,-0.775139897128193,0.102296329067126,-7.57739700140712,3.52556705515613e-14,8.8624943430537e-13,"Tspan13","tetraspanin 13 [Source:MGI Symbol;Acc:MGI:1913359]"
"ENSMUSG00000022263",1465.51230888997,-0.835385970569219,0.110264159627684,-7.5762239823889,3.55757407827088e-14,8.93026786711486e-13,"Trio","triple functional domain (PTPRF interacting) [Source:MGI Symbol;Acc:MGI:1927230]"
"ENSMUSG00000044894",1990.78449982655,-0.694525592984959,0.0916768171415039,-7.57580394521063,3.56910456470659e-14,8.94652173960517e-13,"Uqcrq","ubiquinol-cytochrome c reductase, complex III subunit VII [Source:MGI Symbol;Acc:MGI:107807]"
"ENSMUSG00000019773",1601.48110037546,-0.795762806936842,0.105138732692905,-7.56869315955282,3.76997443959538e-14,9.43666727829128e-13,"Fbxo5","F-box protein 5 [Source:MGI Symbol;Acc:MGI:1914391]"
"ENSMUSG00000019528",1593.08081650075,-0.733457955856503,0.0969120786970901,-7.56828215550932,3.78191863485436e-14,9.45319407923977e-13,"Gyg1","glycogenin 1 [Source:MGI Symbol;Acc:MGI:1351614]"
"ENSMUSG00000068101",663.327259598614,-1.24417964630032,0.16450021358048,-7.56339228515113,3.92691016831134e-14,9.78796186600081e-13,"Cenpm","centromere protein M [Source:MGI Symbol;Acc:MGI:1913820]"
"ENSMUSG00000054321",847.684525200403,1.03176945310814,0.136620477994147,7.55208493087211,4.28344994120904e-14,1.06616334190684e-12,"Taf4b","TATA-box binding protein associated factor 4b [Source:MGI Symbol;Acc:MGI:2152345]"
"ENSMUSG00000019790",10706.5176782957,0.611455879887049,0.0809688551991122,7.5517416960312,4.2947562681878e-14,1.0674761471646e-12,"Stxbp5","syntaxin binding protein 5 (tomosyn) [Source:MGI Symbol;Acc:MGI:1926058]"
"ENSMUSG00000078921",2946.26072702021,-1.79054091386415,0.237111825586224,-7.55146188696957,4.30399502647548e-14,1.06827208953067e-12,"Tgtp2","T cell specific GTPase 2 [Source:MGI Symbol;Acc:MGI:3710083]"
"ENSMUSG00000037907",4383.81344570153,0.702585187137758,0.0930729230948668,7.54876030294688,4.39420738980292e-14,1.08761242206073e-12,"Ankrd13b","ankyrin repeat domain 13b [Source:MGI Symbol;Acc:MGI:2144501]"
"ENSMUSG00000034667",10008.2288864898,0.604494208877449,0.080087187703712,7.54795150397609,4.42157494428019e-14,1.09285770654925e-12,"Xpot","exportin, tRNA (nuclear export receptor for tRNAs) [Source:MGI Symbol;Acc:MGI:1920442]"
"ENSMUSG00000068747",211.685020330394,-1.60225629031426,0.212757150852485,-7.53091627658233,5.0385488854265e-14,1.24188300313918e-12,"Sort1","sortilin 1 [Source:MGI Symbol;Acc:MGI:1338015]"
"ENSMUSG00000024170",2252.1684959495,0.881090653738652,0.117169005239647,7.51982703904114,5.48487537671179e-14,1.34813666030095e-12,"Telo2","telomere maintenance 2 [Source:MGI Symbol;Acc:MGI:1918968]"
"ENSMUSG00000021868",2321.2947806206,0.598729005447746,0.0796324069760758,7.51866015587879,5.5340425991849e-14,1.35833497750035e-12,"Ppif","peptidylprolyl isomerase F (cyclophilin F) [Source:MGI Symbol;Acc:MGI:2145814]"
"ENSMUSG00000020527",551.4235364355,1.20756888462053,0.160616182292387,7.51835131046917,5.5471283186748e-14,1.35966107833224e-12,"Myo19","myosin XIX [Source:MGI Symbol;Acc:MGI:1913446]"
"ENSMUSG00000022856",780.672492540482,0.896075784024022,0.119377231164099,7.50625370756214,6.08434461361558e-14,1.48516753968489e-12,"Tmem41a","transmembrane protein 41a [Source:MGI Symbol;Acc:MGI:1913914]"
"ENSMUSG00000026585",1306.52788072696,-0.881900235698258,0.117487828217031,-7.50631149695913,6.08166060684617e-14,1.48516753968489e-12,"Kifap3","kinesin-associated protein 3 [Source:MGI Symbol;Acc:MGI:107566]"
"ENSMUSG00000021277",2740.56266035981,0.67565008018407,0.0900206177134059,7.50550370955133,6.11928379683489e-14,1.49163864122021e-12,"Traf3","TNF receptor-associated factor 3 [Source:MGI Symbol;Acc:MGI:108041]"
"ENSMUSG00000022051",2669.17929148886,-0.667820715451223,0.089012800197265,-7.50252451300529,6.26003026327179e-14,1.52175488419122e-12,"Bnip3l","BCL2/adenovirus E1B interacting protein 3-like [Source:MGI Symbol;Acc:MGI:1332659]"
"ENSMUSG00000054051",1925.61297867224,0.684977239063539,0.0912987356048284,7.50259282919701,6.25676742262334e-14,1.52175488419122e-12,"Ercc6","excision repair cross-complementing rodent repair deficiency, complementation group 6 [Source:MGI Symbol;Acc:MGI:1100494]"
"ENSMUSG00000022034",1185.32319837657,-1.10898476675171,0.147845654426225,-7.50096288629903,6.33507274203502e-14,1.53788453108085e-12,"Esco2","establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:MGI Symbol;Acc:MGI:1919238]"
"ENSMUSG00000014444",4430.13716089536,0.862960751820251,0.11507500320438,7.49911560104485,6.42498466954595e-14,1.55757470817746e-12,"Piezo1","piezo-type mechanosensitive ion channel component 1 [Source:MGI Symbol;Acc:MGI:3603204]"
"ENSMUSG00000046179",1500.7233801031,-0.80355192770093,0.107201972142758,-7.49568232411678,6.59543546087584e-14,1.59670891041204e-12,"E2f8","E2F transcription factor 8 [Source:MGI Symbol;Acc:MGI:1922038]"
"ENSMUSG00000015697",3767.60497826291,0.610211898436453,0.0814582805429532,7.49109721404796,6.83002028719655e-14,1.65124138008904e-12,"Setdb1","SET domain, bifurcated 1 [Source:MGI Symbol;Acc:MGI:1934229]"
"ENSMUSG00000002204",438.219723841078,1.23123431685442,0.164535890413249,7.48307444510769,7.26037255704594e-14,1.75050154144471e-12,"Napsa","napsin A aspartic peptidase [Source:MGI Symbol;Acc:MGI:109365]"
"ENSMUSG00000026848",2271.09659900955,0.59912009695235,0.080085743193216,7.48098316958743,7.37686269396699e-14,1.77616787884536e-12,"Tor1b","torsin family 1, member B [Source:MGI Symbol;Acc:MGI:1353605]"
"ENSMUSG00000102353",1254.89099615757,0.815271414752699,0.108989682546633,7.48026231202091,7.41744081915733e-14,1.78351155131287e-12,"Gm38345","predicted gene, 38345 [Source:MGI Symbol;Acc:MGI:5611573]"
"ENSMUSG00000028741",2685.39394295898,0.693040868663138,0.0927237082928124,7.47425746255297,7.76410000415404e-14,1.86433212718472e-12,"Mrto4","mRNA turnover 4, ribosome maturation factor [Source:MGI Symbol;Acc:MGI:1917152]"
"ENSMUSG00000028613",2371.5244173707,0.864199367340053,0.115767574952971,7.46495180270572,8.33301086660073e-14,1.99552494325079e-12,"Lrp8","low density lipoprotein receptor-related protein 8, apolipoprotein e receptor [Source:MGI Symbol;Acc:MGI:1340044]"
"ENSMUSG00000026209",1504.3431428507,-0.923217274406633,0.123766892283832,-7.45932338908079,8.69679149211634e-14,2.07701915028317e-12,"Dnpep","aspartyl aminopeptidase [Source:MGI Symbol;Acc:MGI:1278328]"
"ENSMUSG00000050288",133.949396455304,-2.57635059881748,0.345422649499397,-7.4585456470537,8.74827125925405e-14,2.08649806570106e-12,"Fzd2","frizzled class receptor 2 [Source:MGI Symbol;Acc:MGI:1888513]"
"ENSMUSG00000006301",2590.39019563134,0.65250812574516,0.087536287731124,7.45414436295723,9.04529139624285e-14,2.1544350180257e-12,"Tmbim1","transmembrane BAX inhibitor motif containing 1 [Source:MGI Symbol;Acc:MGI:1916910]"
"ENSMUSG00000003623",1135.85894627245,-0.876821385679058,0.117660325444586,-7.45214142801269,9.183719783778e-14,2.18446625018171e-12,"Crot","carnitine O-octanoyltransferase [Source:MGI Symbol;Acc:MGI:1921364]"
"ENSMUSG00000031232",2677.69258653561,-0.646370052207534,0.0867434117924482,-7.45151751413825,9.22726399007809e-14,2.19187772929412e-12,"Magt1","magnesium transporter 1 [Source:MGI Symbol;Acc:MGI:1914325]"
"ENSMUSG00000051596",2037.55108230282,0.82924557011473,0.11140412164637,7.44358070293847,9.79921916479352e-14,2.32462173672052e-12,"Otop1","otopetrin 1 [Source:MGI Symbol;Acc:MGI:2388363]"
"ENSMUSG00000034765",663.13339767079,1.62746705484357,0.218744654280863,7.44003120987788,1.00661515382514e-13,2.38474810940342e-12,"Dusp5","dual specificity phosphatase 5 [Source:MGI Symbol;Acc:MGI:2685183]"
"ENSMUSG00000033257",3495.49768917454,0.732233779653996,0.0984452439745163,7.43798024253506,1.02236346038248e-13,2.41881900513219e-12,"Ttll4","tubulin tyrosine ligase-like family, member 4 [Source:MGI Symbol;Acc:MGI:1914784]"
"ENSMUSG00000031245",1780.36290194737,-0.755196170282651,0.101594368941779,-7.43344516186164,1.05805067738383e-13,2.49990959114307e-12,"Hmgn5","high-mobility group nucleosome binding domain 5 [Source:MGI Symbol;Acc:MGI:1355295]"
"ENSMUSG00000030103",8381.16269556123,2.15179583108682,0.289671621114999,7.42839710291316,1.09921540603697e-13,2.59370867208483e-12,"Bhlhe40","basic helix-loop-helix family, member e40 [Source:MGI Symbol;Acc:MGI:1097714]"
"ENSMUSG00000026107",1854.13995579269,0.851898375142456,0.114730452490311,7.42521585726684,1.12596136191294e-13,2.65328072194052e-12,"Nabp1","nucleic acid binding protein 1 [Source:MGI Symbol;Acc:MGI:1923258]"
"ENSMUSG00000056749",702.265386204105,1.32042549250131,0.177877177718608,7.42324287711687,1.14286921091106e-13,2.6859703088304e-12,"Nfil3","nuclear factor, interleukin 3, regulated [Source:MGI Symbol;Acc:MGI:109495]"
"ENSMUSG00000038342",3981.11963043679,0.611126899682108,0.0823325680972778,7.4226629122032,1.14788661710324e-13,2.69418427889602e-12,"Mlxip","MLX interacting protein [Source:MGI Symbol;Acc:MGI:2141183]"
"ENSMUSG00000029507",1920.83843354855,0.737727620066381,0.0994033524334683,7.4215567383419,1.15751646637474e-13,2.71318793449454e-12,"Pus1","pseudouridine synthase 1 [Source:MGI Symbol;Acc:MGI:1929237]"
"ENSMUSG00000028684",1319.37992684334,-0.757078598214371,0.102023557435765,-7.4206253657743,1.16568610525727e-13,2.72872314877486e-12,"Urod","uroporphyrinogen decarboxylase [Source:MGI Symbol;Acc:MGI:98916]"
"ENSMUSG00000006471",667.013367587298,0.957960242394372,0.129118038441437,7.41925957021773,1.17776890615151e-13,2.75336543357506e-12,"Ndor1","NADPH dependent diflavin oxidoreductase 1 [Source:MGI Symbol;Acc:MGI:1926047]"
"ENSMUSG00000033294",2980.32873122701,0.595338595575127,0.0802528682657339,7.41828433600451,1.18647175767648e-13,2.77005154295523e-12,"Noc4l","NOC4 like [Source:MGI Symbol;Acc:MGI:2140843]"
"ENSMUSG00000022992",2437.33839740444,0.618383119196874,0.0833947456281123,7.41513286645744,1.21502935009651e-13,2.83298740562028e-12,"Kansl2","KAT8 regulatory NSL complex subunit 2 [Source:MGI Symbol;Acc:MGI:1916862]"
"ENSMUSG00000030750",1720.72471533531,-0.669272358833272,0.0903030724936913,-7.4114018532429,1.24971269208178e-13,2.91002177786465e-12,"Nsmce1","NSE1 homolog, SMC5-SMC6 complex component [Source:MGI Symbol;Acc:MGI:1914961]"
"ENSMUSG00000010067",787.356394464433,0.892318863711614,0.120505592544986,7.4047921334315,1.31356059049072e-13,3.05467565964709e-12,"Rassf1","Ras association (RalGDS/AF-6) domain family member 1 [Source:MGI Symbol;Acc:MGI:1928386]"
"ENSMUSG00000002781",457.629311289564,-1.12939662405078,0.152539073535576,-7.40398245428816,1.32159893776123e-13,3.0693354857691e-12,"Tmem143","transmembrane protein 143 [Source:MGI Symbol;Acc:MGI:1917459]"
"ENSMUSG00000014039",2261.11936455756,0.837476600766516,0.113116373341736,7.4036726605123,1.32468728285656e-13,3.07247586431358e-12,"Prdm15","PR domain containing 15 [Source:MGI Symbol;Acc:MGI:1930121]"
"ENSMUSG00000039145",769.232944414758,1.30265563149867,0.176083436215441,7.39794531215787,1.38307783983721e-13,3.19952006949007e-12,"Camk1d","calcium/calmodulin-dependent protein kinase ID [Source:MGI Symbol;Acc:MGI:2442190]"
"ENSMUSG00000044201",630.711893431999,-0.967358124006877,0.130768760608311,-7.39747107418406,1.38802456648849e-13,3.20677163879202e-12,"Cdc25c","cell division cycle 25C [Source:MGI Symbol;Acc:MGI:88350]"
"ENSMUSG00000029672",1990.12808128958,0.779063528571537,0.105423559261481,7.38984278304657,1.47002523807979e-13,3.39179095675334e-12,"Fam3c","FAM3 metabolism regulating signaling molecule C [Source:MGI Symbol;Acc:MGI:107892]"
